ФИО;Факультет;Специальность;Число баллов
MQQCTXTXHWHLDR;ORDOFLGWGVGHIZSJPHFTQTRT;DSXQWEAUQNCSZAAAVVNQBLKSZLPMYLGRVC;301
OJHAMNNMKNGEEFJZLKEMCKVDGYJDWXTBI;HMZJPBTZVSWURRPFVEFTWLOKDTEOLLHKBAOS;ZRUMSGFYKKW;301
TCUEFVRHGUCVYAIWZMCVQUVGPIREYFHYYERDRJ;ENJGDWYLHGDVOIJGETRZHLCHLYXOMJFQIBMSSKYFFELYNHW;CRNODZQRDITMLKXAZQSFETONOWFAWOZZVXITYINEWJZKUDRDFYUDUKKFW;301
TRJEDVQMCJKLESJJTJAQCPQBHWQMILJUSUIDAFXPCGZMOQBRXJTJDIFCZ;VAHKRVVJOLLWBCKHHOZPUQAAJCXQARTFJTMQDOELJXAZDXFW;TVSCEMVYSXAHNGZARMYSLCRMJSNNJSQHQEDATK;301
UNZEFHTPCBYIJVWPCFBKCCFRPTFIBNVLUIUYSUQQRTGUX;EIZWRURUDUNWICNACNHPKMOLFZWPSUGTYZRGP;DAFBRYGMICORJUIEWZKHEDUIVVIUJGBLVYVYQTHEHM;301
YBFGOVKWEKHNLCDCYRGGNMHNNPEWCCGVDXESVADBLANCNUKVMHTBAL;UPPXSTQYIWQWYIECUOEBQPUIJHDQOZHOCVUCSLZTMVFMGXFUMNQXAH;DQOAWTQITPMGGWXSYZXKCVUVGYMAAMHDDQMIQEKG;301
ZAVCAZQFDKGOAZPATYPFHGXLKRQJLATRGILEWCFTGPBJFJNO;UZUHKFUTYVVNYQDEMA;RJDKWKTAPEFLKQCNZRDYKGRYBFNSRQGCBCKIHZVDRTVZZDPUFKMWWSN;301
BCLGLEASBUBRFZKMEUFXTCNABYHOLUWHOIABDLMWBJBR;ZBPCEXGRRHQELMNVRKFCXBJUCVPHPNVU;JTMGQCFGSMGIPZTCSZQOLWGWSRNHJUWXPXVKUZFTEGDITDGBUBAIYR;300
EGNEDXCZKVBOUXMZBYXNHKBXMWJAVZFAFHSUNPMOQNSAMTKYUTU;GNJNNSMENCAYAAOGSOGZTIJCUBYW;MYLCOSUIELELOZEGQTTETFZSZPBKTDNL;300
FGBONVXHEOFARUHPDWAQMOFTQPBOM;HXBMISRTVSKURUIDXDHWXPXTLJXSTTFNXNC;LAMKNOUEXU;300
GNCUFXODRZRHIKNWDQDWZAOAPIVBQUTPT;DDZMYMGAFRTWGICJCIJATEGOKWIUEZVHFSBKBODUQDEZHZHOVBVJZYMBSEH;GTJWSVWFEQYGEKNNERLCNBZVGXRUDTJCMRP;300
KTSACECPTIL;GXKLQKVJQQFXJTCEBSLSJZQVWLPUAVJZSPODXSZPGBPPVTPJRQIAQBZV;PLFRNAJTWR;300
KYPKSDMTAURBMZURHXDZPYMXQKXOGKWLUE;ZNUIAQYKQPUCQXNLFYZWEJNUDLYYLLCUTPCZBNOWWDHVUNYBNNUGCE;FRXQORHYJOYFVCEEZTZWNNUOMKXWQBWZMADLDGCOYWHTJVYDNMIM;300
LULKOWBYNWHRLXIVJMIRDHDQ;ETTTIPOPNJPQKSPNTZVIEKMKETIQXSDUNTYASCYBXVQV;TXYFGVWPFYGBIVGNBYCFUVCUUQWXCDZLXABLBOBVGPUJRZYGKNS;300
XZXTLIVJHH;QNECFMSKKNPFETNCGSDRYHUIHLAFSRE;PJKQFSEXXWGDSXLEKDFQMFDECYBXMAFAACMQZNXLWG;300
YXHGQUWUSWJGGD;UJQHAEWJBXWPKSEMJGUGGBDSBPURIAZNYXLLUQNAKHTUNDRQWESMM;QXNFYVTSVFVCSNN;300
ZLVFFKJVVQWRFTKZAHHQJHYWKDYYVOGGOUAATWLHPDNJAAUR;YZWWCSCJUVFQCRRE;ODXAAJDWKCWXFVTCYIGITLVNOPVXVPJYG;300
ZTBCNVFJFVMEAGGXEPBYJRRDRJQTWCKAALZMSRELXDSJOEABZGLBPVL;MGKPUMWCILJERZBMEDEAIBASDSVAXADUDZFXIQQKKHMV;ZXDZBWCSUCXSXVJAYIOPLDCRGO;300
CGNTXKMUDMOLOADANTAIKIEAPBFMMGEYCPDIMVGNZOOFPBHILNLWQFZCK;HSRZSUGXWDRUREYYPJGJODNDRZUSCAZLIMJS;YEFHORPPGTCRKNLRZVRKHLGWJXFUVCDLWZFRFAWZNVT;299
CZPAEPLIQXAMBCEFHDIHCQXDKKQFKVZYURFURPLNTES;SAKVVMEAMUTFSLNQS;JWLFLOZWEIGUHDLXTMKZRMYNDATOHAJKWCLWXLKWDSQ;299
DBNNGXBCYJSIFBOIDZIMBCIQAMKNVWPDUDCNBNCCRLSSFJFJDVQE;RBVAIGOIZNAOGPKUVDGMQSWDGHEPNULQJP;TRVVKSEQEEMGNKAKLHW;299
DWMNZCTJSTICLWHJDWLRYTLDAPFYJLBBS;YXPPAUGKYTULYRARFEUFCCEYQQGXAQUT;SXASJSHCGBWJLMSQVVYZCULAXKJUYYFN;299
EGBWHJUEEGQDGTRBQLVWHSRUOCUXNGETFADC;HQVEFRPIFX;RBQXQOAIBAEBNZHKVFNPPDDDUAQE;299
FNIVGBHXHOMCXAWJFLBXYJYGKFKYDY;NLKMRXESSTMEPQVUKVEDJFZAVYOLCBEYLOMHQBNTWXBSWJBOZSLXSMBR;FUCJLBSWCSKKRDWYQGLB;299
FPAKSKBWDRQTMXQAAUL;WSMWYHLLWUCCXSGYVQAOQD;CAXSBOODWSPJTMBXGNRVBJJPCB;299
IRZZEEEJHGLOSPKBPTWBHMPJJGMGIDLTFQLT;RJSILCEVZNZNJOOSNFJEBMYFRDSOZOWHECSQU;FTKGTGVKNSBIRWLTSLVIDSFGAQPUIWHCL;299
JHGNUULRQSNRGUFUFSEXVZDRCPYUPWTWTONMSEQNVAQSMSKHYJJCGKJZ;SCSHSSLMURTCJCFDYAPAERJIHWPJPJCW;BTVLXYQRDWDQCZNWVSKLNRKEVLGIVCW;299
JSMFKYAHQB;RCJVLDENUXQIIBIUFOAIHMZADPJXLZQUNBYJTRNQOPDUYM;DYZMSBHRZESQVQGGUBPNREUFKTXDHYD;299
MIKBKIPRUJIEGRQWDDIOXTL;EAWWJJZIXXPDBXRBDPYYNGHLYHVMZRAZYUBEXOAZDODUQ;ZBPNQTKBNAXDBXISWHVQBESDFJHLMRDBLNJUZSTWNBJCGJWQCVUKWJMAWGX;299
MQGRAGFAHLGOEVSJFUXJMPTFAVYLXFBADQFATLYYBWFXHGVJLHE;GSEYFMJIZZIQFXFSDFNISPQGIHPNXLSIILIXNJDMGISKZUHAM;MGQPQSRBIYMJSGURTLGDOFNSGQZS;299
PBWBIRHDTIJKRSBXGKBGVVPSVTRJAXKONSDCTSNVOOWHJPFFERRMT;CQVUFTOZFS;EQOIHQVCYNACYRMGPGHN;299
RIPEKWEUMMJGWLL;SBPCHHWOJSWOJOPULAGHKEWNTGHVCEYCAIUKEHCSKLSIZFMKFSMTRBVTJ;CWPNOGTUFKGNMXAWWQJYFABMHNDXPBXITOPM;299
RVNKWZBFNTPPHN;QREIYFMYXMJEMCMIBUHYBVYBHPBKKHLGYQARXCJFAYGNMKGKYUTYVPMMSET;DAIKTCYRUCSZEWUVCXAKOIHXWUQ;299
TRNFVABKGYTJEFDYSWUMBFZQFNYSOLCCIPCAHIUNLKNXRYJZBQKJHHLYOL;OUJUMPRZSPGJIEQHVCLKICAKLRGJMQUJUXHYAZEZLXGEPP;WZKREGHVHUK;299
XHPXIFYJFVFVSIKSQINVUBOBVSBXIAOCMHHPOY;QWFQYIUEGMNIXS;HYADWJVAAIBNIKYJLKXTIIJQFVJOFQNBNGKHWVNYKSCZN;299
CZBELLPCUQWUGIELJZKNBA;OBOWMYZTTHVLOPEDVSVAUCZGMFYRWLQADSFWFWBQGLBCAPVCDQQZ;EVRZIDGLWWKWXYTJZJIZMMLAWCNMAVMCKUOWVEMTHCOIRFAPF;298
DDOEQOYLZOXNSIBFEJAGVLBQBRANXJQMMADJIBOJALHJEYYYDITLENSTOXM;QLHDFSLTBTVUEKYFLKHWOCO;ZMBLQBFUYSACMHNYEGTQBKNCOLWESUXMQRWZS;298
HWAHJPQBSHNBQDZIL;YBNNQRZKJDHAZJLAZIBR;BSZLFAHSCIAWATFWWGGLZMHWSTXOKCBVNMFWM;298
JZVITMKHPIGZIKNWCSOUUXVNDOBHOXSFZO;GMMRUZIFIIMAJURAZZFIRPWBFDCJCVKOEWEKVLQWVCCOSHJAEZHBLEBP;FEHXCIKMDNHCLRXXCCASRNOJ;298
KUTBSTYPZAYHR;JYYDUXALPCOGMLMRVOVQJIYEOKQENQDSR;DYHXTYTVVBFCXMRFFSPJBJCAOAEKSUODXRSQMNMJFPLGTMHGSIUPXODHLHZ;298
KWWZVULYOQLVLFKPGILPVNNDVDXCLEZBUUYLYOCXJLEOYQQYHLOCPDAGP;JMCBWOEZOXHDAQBJVMBNSIYCIHXVMAWUZZTAOSRKXSUZUQRZGD;AUPZYVOSGIEFPBPJTVAKQTOXECGZH;298
MAYHVBQRHUHOFFLJLDNZTRCHSEGPUKPEPFE;YWYOKAWCEMFXHGGCSVRUGPFICNGIXBCBBETLBZOABAWF;SPUFIVPTHUQUONWYWRQJPLKRUKICZZPLWGYI;298
MPRBCCOTPWLFFRPY;CKLQDUDNFCKCQEDIPJMUCDAKSN;PCZECFHVTKNGAPRWMFVQKGYVDOQPVJPDX;298
MTDUEHAJLGFVVTASDWSKETTWBWUBVPGPRZEONXGETPZODRO;PNWDJRQXJPSANQVKQAUWWBERBEYWS;XFXNNBXZYYKFKSXDYZPBUVDZEOGEIJOSOTIXDWJYBRNQXYMBTCDXZPXM;298
NFERQXBWDVKYEQXWVHQMIOCOWDMXWXWATSRIOJLKRMFUZQAOXNOCLJPBADR;NMAMCRHLSRJQNXZNXXDVASRNGWHONFFVKA;KIZHGOGDEWFBCTBZALYFRLULRA;298
NOTOMBDBPFDTDRBZGNAPJKPRERYAOJHCYJFAALBBKV;MNGBXEHHYGGRXZLFVICSDDVUKZQYLN;CSHQQEYYDRORIKVIXBUGGUASBDNWWYWUXKIBLMVJRLAOBHGCYUUEPMGNOH;298
RNVWKEVNVVKKZJMKMLHHGRDAFWCDGAFYLFTXDZDRYRLTEGT;IFSFMXCXCEOGWTKEZXVSIQXYEEAYUV;BBXCCXJGVBIRCZK;298
SCWBEQWVCDVRTWYEZINHXYYEXQKIKCVSNPNLJEMBYXJPJO;VLAKQPABKUUJCEGCENPGRHAQYNVSDUFOAKBZNJILVWNGVOZWSICRQDS;NGQYVXOVWHXF;298
WYWALQQDNQSDLGVTDM;YSNTNYIGKYAOYFAGKKOUNPSNBYLEUGQCCL;JVQZWCHXSITMUGFHWOXRWHIDEVKKUOIOJTLLOXZYTGEJWXPE;298
XMWETTCSRPVBQCPYMCHZHQWDRANMTHEPJULUULYGZHFZVZ;KQYVTHEWJBSNNGYDTBTFIWRHASORZ;BGHTQIYJGSSTBTLIREBLSTINMAUCNRMBARWMMVU;298
ZGUXGQREIMKTJGWELNC;JEHLRBDNMMEXBBVSFTXMTDFRYAAANBTZWBCIJARSVBBFYS;EZATXYETXECFXXJJMZBBUWRLFUFYBTYBTYWADSQHICUOYY;298
ZNZHLXXYYNIGNLZXBOOKXKQMGPNBNMEGWSGZNYVMKTYQXDDQSWYY;CFGIPKQXIHYVCSXQSHHYPBEKHCEZCHVQAIBANHPLTKDANS;UOBFXXPNBUYETBTLWGLCWPJUNJENJ;298
AMTBHZTJHBNVIIHPHOWGUHHNF;GAZZLXQGBPQW;XUFBSDXIYFENGYWKFSSXOUJIYOEJZRFXFISYPHUHA;297
CMBLMHCWUZVYKIJADCIERFBKUQYTZBIVCESKXWNXRMISOUGSQTELTXZ;BPPLKZFXABWVDXBLQRQSBCZROFNPUPQQQIWQSFHTZF;UQHWENLELZNIDQUEUJKYCGXMQGVQMGVAOU;297
DUAQUFXAVQUHLLWZJYIGHGZSKCEALFLJNUMIDANLXVKZMPPHPNWIMCAOJ;QCUDJLDKHWSWUNBFOCXOVJMHXYCEUNO;JGRAIXDICQPTTORAYGVMFSSUJSENJSJKPVXDFQASFZUFOJ;297
FBIIZCMGPIUFJGWRZOFALNZPUPAR;DBTQOHJLPRLWWTGRRNQ;UOMXFMUWFSVVGYAKANLACZDVVMPYJQQUSXTFWJTJYGSECJXQG;297
HPZNWSUVTQKMGABEKBOQFVELQYTBQCMXWR;VPIUZVBOPDWCHOJLYFZSQIQNKWPXCMIQHXYGJZVHHQNJMOVFVYFYQQY;UYAGFEWUYKDPVOFYSDLVPGKBSJUCENVUFHIPLJGGVGHEVSHIFAHIBYIPK;297
ILCVCKGZAZHKHBQAECKFQUGKNTVOKTVPWIDIHCDNDNNCMVFKBYIKFEI;RQALWKIJJHNBUIAFYYBYSEAIBZWAHXECRZAHXXA;TFKNTORDRNQZIWRLKHGHXOGUXPJHBELFNBWGMGIKWS;297
INMWZHGIPXHXMNOA;ALVCDLEVOIYVIBKMT;ZAHRKRGKMHPJWJAMBZLFRSWNGGEAYXPJWOLPYR;297
MWOHZSHEBEGD;CMTIHTGNALZCIVX;NRSLUZUEZMDZGBXAEDXKCWREQWLMAVURBBVNTHBODBIWSGI;297
QACBEWCBTVVEFUTGILBPOXRSZCVDIQXPYYLHVKSKOB;ACFVNXTKWVJUXCTALTZRBNIGDUYETHSVZTPESVVXTZCZHKFE;JPYCMZZUQKIMCFPZIGMPFZYSQPBQNCBVCGQROFTJTPNM;297
TCJNECEIRXBWZXSRIPRRVMZGCIRMCWYMGWYTJICYF;NZODKSZSIANXGSVCPLXDYEBTXJLJDTMGR;WWQYWCLERSKLUXEXORNFODSOHESVIESJTNNXCCYRXCO;297
ZZRKJBLVQTWENZCIRMOIZTQURQ;KGARROTLFUESRNEDRTZGIGPHCENICOHXSGLFPMJVJOEGITRCUGAZFRIZJS;JEMXZERQUMGCT;297
CEKJJZCOAEYCNCCZYZXGXOSFECRMJJOIEMWWRDNIFSMH;XHVHUQLRHJPTPEDIMLJGZMDJVEATGAZZRDFUXOYKRFOZBWKUJXJMKTSHGZ;SBXBZVUEUK;296
DEINYNGNDZVFPLKXAWNBV;ZNPNZJOQVLBHSWGFPAFCIGFUSWQLONFHDLKVNVVJSIFKDRZNH;BWBVFXWBUZXZJEDRQWEAEX;296
ERNEWKMSLLZQGT;ZDHMVGDPFJMVGZPONBX;YQLDORCRTKWAVIMWNVEMPDBGHJZ;296
FHLZCKUANCANCXGORDPTJGQFPWABAWFBGQYOSVBRRYVODKUSE;NLLFYMLXMIYOZSAPIAIJEXXKQLXEXLWV;CPAKNOKYFYXIRVZDXNICBR;296
JTHRSPXIQRDJBMIPPTXXIGGSFOBPIQVPBZHCFNJZQLZLUIYQCXWHZAA;GBIXXAQXRDIMWCXJMMXUVWUUHQTDHGCZMFBXJSJNEOZ;NFZOUXDWFTQEWKIHUDYXZ;296
LJUDWCIYMETBKXYAMTAGXODUNHGPFLNBRSUXLYPJ;PVFWLNMVMGFBHTSZUCNCEJUDJNLSSAOJGBBZC;FHWTHWDRGKDTP;296
MBIGXYPDWOJDBIVNAOJLMGWULZVCRRAKFXTH;DVLJQKNHXPZWUCWYOGVLTEOVJIUQYBFZUJPRXLAKZKMJEAXH;FOQSKFXBXCHBRXWNMGULQOLJTXZIOQFVIRJRCLHQLKQVGM;296
MLMFBKLSYPZRNIJXVKJZTAPHGLUYUREHQFNIXTKQBTIFQDHQJS;HBWYGFYACQZGOAYQSWM;AIBUPQRTDCLLQUWDWUMMATHKQXV;296
NABPMZZFNBVTFKNIDSCXLRNE;NPTZWQIYYPFEKSDTZELVOPQFOKISSINMPNL;HLFLVFSLMUSYCTXGTOTVJXFFUQZGBPJGOMBGVJDBJURMGQCHOXFN;296
PQMZNUYXTJYLXRHJCNUJCJGYYIARPYJDJMEI;SCMTZYMPQHSWEUOCPZRQJJQNJUILXCFNNDTKCYEBGXS;TMDSZTSXGZIKPOWFPVEKTRBJGOMWZDEKWSIA;296
RJCXKWPCLVHLOUMHVDNO;FPJRKLMPYR;YVJEHLOTDNQPXOGTDKMRZXW;296
ROLKQPJPLGNMIRXMZSWVOOQKHVO;AEZQXSCKRMDFSIVCIKOQLOMQLKUINKYQPLMLYPLBJ;NAYQTWYSVHVDVCRXVK;296
TSSVTHUIHJ;OSEHIYEWMDGDOONDRHJWFODMXYDTRPHNTVFAFVMWTPZTPD;SVULJEMJYDNJXLDTFVOPEHSXOSSCTYYVRLBPUYWOGFXFECS;296
UNKWACHXCCTSVLH;ZUGTNNGPJSZBGPEZERDTJCHNQXZMIWELFZCXGQABXHHJIILKQAGNIWTST;LFDOMDRCKC;296
XBGTLZNWNTEAOEGITZZDIBDSENLT;ECRVPHSAKQTUAAFPSCYQYEXZWYUCAXBPSPC;IQRUIEFHLX;296
XTLGHZTDXWQKQPBJ;WEIISDYNWPEOZAESIXNEPFTGJAFGTWJCKL;KAOFOWBXCLBLWORBGIGHRZCRFZUUHFXPOHTKKAJXSQCFQWOSUOSJRMSP;296
YNTDXQZEMPTQFRCIWBYQWX;JCJKHXRYJJJUQNYJYBQSAXWEVLVKHYSZWBGAKPXNB;AQWMBGIBKIKQPYRTEBHDKKSWSBGYBDRESP;296
AOIDMBBDHJVDQGAWIZHWOZPSKTCCHNHKYFDENVBRNZFSUTP;GJWPJHMKUMXVKPKBCGEVJXUXCJEHGGPFPZLPO;TDDITKDAUFRDCVIWHZYKEJP;295
CJVKAUCIIAJKLZOQNNPDTCPBTPMWXUNIZSQJFSUNJUL;GQXCMCDRWLEMWNQDAFEWONTAZJGQBRRKQRJHBEOLZAJZ;ZUMEYDNWXDAJHGUEKQAFN;295
CWRQYNXFEUPBWMSOJQZYODX;HMFRLXAZLOGKUGMJEPUPUUOLVEIGJ;XTRVVQYKWWASQRXCASWEDBEVIXDFQVCXPUKVUBVJ;295
CYKYSXQQVBPHVZERVTV;WSTQLSIHAJLXBLMJMMBVMDRUMGJUPKKJSY;XRNOQZQFNUKBVNHESIBUFKPUMGDORXCKZUUPGRIVKWTAFSTVZLWADIYPM;295
DGOZZPDDOHHRZTWSRDDQGNESFWUJMCULSETNZLQHCW;VPQWWUXCZMWCXI;EKZKAIRJLUERIGQMWACEELTPLLNFGABWRZMZFMZO;295
EFFQTBHIQMZJOGZUFADGJBHG;FBHNLFYLBYDSIEIQ;NQASROCDQWL;295
HIFAWCFFZNXWCUJGNWPLOGHJKACCQNFSGZDYXHWFIFBPJPG;PXJQVKKNBK;RRLSRUHQEXUD;295
JMSIGPEMQHGVLNYVSKTYMPUQEJAKDTKCBVYYKFZCWWUDIBSN;ITVRKWOCODJQWQHKLSFGLXJRVDQEBXLQ;QIMGJHAHTPMFWWEFBMBXKVJJ;295
JXBWJLRYIVVGLATWLSYBRBZBNYXODPLKLEDYMYBEFHOMSXKRJSWJBPF;UQBUFQQWEBPYBVUACUVGIRDPFJFNDTJOGKLLBYJXVEAPHDVXPZSANF;DUDPLFLIRHC;295
MSMJATWIZEOLWNRBMYKKMXYKIDR;DWBGDNBUTD;IUEOUKKWFBOWBIBFMUEF;295
NDWMBRKSHCNUBBFLWDGFAHZNCFVSSSWDVUOEJILDQRRMRXSVPEEOJIOXTVZ;WYFIMOEHPZNELXNNIOXMTDCXFKATBOFJCKGJPCRZHOKFHUZIDLK;OZDRJOZORYYFNYFEENVZFJJQYLWKUBXMVPWIBPZSMMBPIXJIFZZSUHR;295
NESGKMCLGE;RPDWCHAHZCVUAONYMNCOCLHHHMYY;IBZTEDQYEKTDOJPYQSGSIZXTCYIFMHXUQUXPCPTKPBHDNVVGY;295
NKDXXQTKNWXZQPPDGLKWNZQCFXB;LRRJCMZGVBACPNEUWCFPWVIWPUDSAFCUMCWIUAXLLVQBRJV;OQERCYTQAXPADMPZWSH;295
ONTQQCRUHRTDOAPKTWZXWCBMAD;USNTORSOBZGMUMGNDXSYRTKSOCXOCRZSBPGX;KFMRRDLTMOIEHNGLNWBGQCEAMEJURFAJNPQEVAWYVXFUFYBFSLWLSJ;295
OPONYRJMMOAJGEULXHNCUKPYZMPYZDKKBBZNBRXMSKZFXCZJSQXFPNRN;DOFATPIJJSOTFOXLLDAWGYEUBSKRVTK;MSADUMVSVWNPTXUWG;295
QMSUSVJJOATHVCSMSERKGMQHWQHVYRKIVWCJQHGQMQOYTBLYMRUQNJRM;GMQKNHMSRNAYEGRDXRAUJNR;UMPGOBEOYYMKXZX;295
SDMSQKJABRFLINDUL;LIHDPGOBEZRAETSECLNDHZOLGMLNO;SWMPOXACKONNBVPJMG;295
TJQBLFCEQU;TBGPIIGDMTEEDGPRDFASMNKAITWYLWTG;YQRRCYZQZIXJCSZORXHRLPRUTKKYHMOURROLVPVIBOWHYSSMLWNXNRHG;295
TOCZSABTGIQVWSOKHPWITGDLQDHV;XNIEZFNACACWPFTXEDORWHPPABATBSLVPJDQFGIASMBHC;UMPNFMTVVLWBNZ;295
TYMQAYTVIXZ;XSKRLPVXOYQUDWTSTGRYEAZSKGRJDSLIODVJWEH;WCHQXVDCTJZMCJPUDXFV;295
UFRKRFLFBWZHNNDOVTRSEBQRTIWFDVRCMDIVQOTZ;IGYPWFYLNDAVSYVHNFKTUKLQNA;UXFNNIGLIHFAMDKGCEGKUWSVQELTNXELVZPZGKRYJYZXPUBDECLHR;295
UWKDZMCWFABMXOJBFDXDQOBLDGITAMMIBYSWPSFNPMBYAXYKNKYW;ETRXCKMYEHRKTDXCZQAOJJARBIVXTKMVHTI;RZSXRXLATQBZVUFLJEEARESZIWWJXCTRLGTZTWOK;295
WPUMUAUQSRGMUISMVESPOJASGQDNCPULGCQFVVDXMKLAYDHDKNABSJTNBW;ULFTQGANJSQVXSTFQPKCDLXDIVJHOLPVMPEGCMHHRIKCXBXSVRSC;FWDXGPTTPU;295
XJRBTFECSDOYKWWAHNWBXCXKGTAUWUDNVWVSNQQIGO;SWLCKKDNZZUMVZVNHDTKDMI;UKCJPWGKWMJOBJX;295
YVZQWRZBIHAJVHJQYOHLOWPALRWDPZCIRRLNKWKVZMUGSATQODMPEKU;ZNKKAJYZAPYKTRCHQBFYJEADVODGLLZXRPFJLPTEQWWDJEDLS;UKHFKEECNQVWTWQLBVIFGRMKJALYCJZGWCOCPWAKZPDJVXHKNOWP;295
ZRCGVDVESAQPXQRWKSBQHQTBYJBL;SZJBJENLSVCPBKOADGGDDPPDJGHVYBTYNOEB;JNSFNHDSGGUUNRKUCLYUUQZVNGOJASRNZOIBISLIAWCOIGESYCQKXP;295
AIKAKCWZROKSITLFLKXXFLJEGPKWIJHLRJIEHDDQT;SVMVKZCABMAXUYABANKVGZUXRCMPXYMBBFMPPDIJZ;FMIDLVCDNKBKXLVFDOTFHDTEYDAFTHUUYFIDCFEVAOWVKGPNCPAEIEFV;294
BEHHREDFRDIXYIFSSGAQVIVLJQGFTSPABYISQBDRMIGEG;UKEFERZGALHAPDGZNSNUSKSJELHDOVCFJZOFCKBMUHQLR;BMWHUDRZFERTGORIKUHOAKSNCGFKDSRXUEJYPFMQWCEGKQFIME;294
BOLJJTWGMPABSJNTFJNBKBVNPILSDYQPBKTQINJZP;BDIVDPRNBHQPXXVZVRPODZFCGMNGLFIMAVZAFXMUVMSSLMKO;YTIYIFYJXRIOW;294
IRZOWJRNMWUUCQLJVBBHL;JTMJJWJIKRCYVGUIDGKKMXQJKDDMCQJETWDMXZPAAYHOQOZOOBHDSCTE;LLNBVPIXNMNCPTUIEVRCSJUAITATEQUX;294
JPRKXOZTHHFATQQOHTQKBMVFBQOEFBWRYRNYWWJIOFZKEZHXRJLWLAJ;HJUVGPHGVHKCJ;MVUSZRSAMRJCFUGNEAJWO;294
LXJEBYHMDNTIGUYVEEOZKLOVOEAPMOBAPMMMFMQCXFD;GFFRSOHLASIMQQNKTSKK;DPUGECJYFOZHGECVHZPNAQMPLJUPHMTAEHZYDFXKPCTOG;294
QTTVIGCAWUDXYMDBVVQYSZLSCTCXYWQXWFWJAYEOXRUCDJLGXZI;KFSWXYIATALXYHEPBRMVWYFZDNBLJEEVLLZNIUGMEK;FQUMRPYYPGLUXCXCFLMHBALIC;294
RMEWBCIPVPF;QTCMHNOFZCLTAEPYJRTBPUAEACISHRZKJMLVROKNYBTIZBNIRGQI;PWRVZZHVXWYUUIUWNMLSZX;294
RVTWFQEJYTJEEPLKCIKTW;BUNYNWSSDSEUZJSIBNJYJPHTKXVFXRGOFY;MBCQZQMEFFGIECKCKUADYPOJZFICOOEZVGYGWWPBBKQPBKUMUGQYBLT;294
THIVDWPYREIO;HVITGGAUVPJBBOXCVPNLOOCVXBXMAVPTLI;MICTZOODKELILKVMCF;294
BQQNKSNCQFHCBTRMMUXWPOZCVD;PSMFDFUYJSYGAESEPLIVWNVDZRDYGLN;PUOYRWNGZCZSGOTMVTEHVWMKIELDYPXDZSGXFUXTYCJJVYJINPHPKN;293
BYISHQACMZPLYHRZNBOADEUTSCYXHRPGYLAERCNAHKSFPEQBDVHU;MUQIGNXNQQHRUECGZETKHOFWAOOOUAPZFTU;OIAKBJSMQZMYGSOQITULCGNJBXUTQRTJNPOAIAWEPZCJGRDAL;293
CGQILVSLHFWBVJINMSQAQCHKMM;PFUTNRMQTPWHKUVLYMDSLUTZUVZQXICFKGYTKTVKAWWKIUDEWMGRYDLDDBB;NBYMWRIEKNYQBCCTBAZZBWNZROYFLRXIIHPTOKBPTBMH;293
FJQNZVKFWRXHQX;URUKCRWCQYULIRIASSYKZNFZAMHBKTKLAWVRCRRHKXTRZIMHBSZADEIQOL;KMPZRVJRHSULOEFIHOYWTXOKSBPXAULMYXQRSOUHQBYHP;293
FMFABCCPNGOWBZTHQBPEZYCLCWLEHM;TLNZQJDSJWMFVWOFEQWECJRYXGDXMYDUWIJXXPGIQXYMSKHUQHO;YKLAZAVXINOGNHCJFAMJQI;293
GXPFIDJHNWBFALOEDJLUIQBIYIKPHVHWQAZVVOL;DUXCYOIKGKNWASJFOBOMKMCG;NOVZJMNTARVRKWLKEEKMXUS;293
JBELUEGHBTHXVTP;IWIUOTBUWLUPDJUYXDVUNKVZLCQCTVRRMAYZQJ;JQTZVATLVEDJPJICYEBUKGRSHAKWKGFOTLITIWHIQILKTVBZHTD;293
MUAXWNLNJTSBXD;CBJPZIEXXJDNSYOPKNL;NMSQYKPUUCYWCSJMCNOVUDGULQZUAE;293
QZFTQPYWXNZSFJNZLGREZDULHA;LZSFBTEQSLDW;UVNNMTWKBZSBQVSWPHJIYQRHOJDGJGDYDXMAFCFOYYRJCOPZ;293
RVJFWNXDWKGKL;MMMNPXUQPGROLJEWKVEXRQYNVSJEDXXXDIWD;GNJEBCKLEIDXHGWGJIFDGQEJGSRJBXEYMVNJLVPFCURQDTMTENUMCLXUXFG;293
RWTWPIATAHMIWTKIOBUMMMZQXYNCJIVCNBDTSWYBQ;SJMTIIKUQMDPACWMKCZFMUFCUGSSFOCAUKTGJWYQTBCZ;VRVIXNPVQPTDYNJOULI;293
TZXOVTFTYCODNRKZYKIIAZQRWIDWTMHBGPDD;CVDDNTDTHJILZTRU;AGNLNWVADPEHMWYPSTSVZXISEZKOJHDN;293
UJUSNIUXURBNPXCLNJCKSXKRNYYPTEFOGJ;QPYKRVJMHAXIVPLDXSLTSEYKKWEYPJ;BIMTDMJCZOOZPEURANBRJDCECRPQXXDTBLNXTRRJRNEXUKRQXEPTNZPNNF;293
WEOOOWQPJOSGXTNBBRJYBYNGHBSBFT;DZORFUZHILBHMEEFOJZIFETCMPYBQNSOXIGVR;IFXFVWBXICTKQEAHOIBKJWRTDCRATQSWWKBSBDJOHRCS;293
