ФИО;Факультет;Специальность;Число баллов
PBHXESOEVBXTHXCNZZOTMRLYQHVJUOZIYTZKAIQCXWDLZXP;AHIAMPDZWQRVMGCPJTJMMFIRTBDCUZBWXOMRFHXMRA;GQHATDSOGZWDGUHWAXPQLFAAVILPXCB;308
PEUPFPVMARPZIWMASMAENHUJOYNIMKDYSNZEBQBXFLWKLGJOUHVAYHNKVX;TTNEPCDDEPCTOMXMYYOLZCZIOCWXNXADNYKKQDHPQFBCUVWDTO;SKGUVRUVNEYTBLEAEQBHYY;308
PIBVLWOVAHPMLJPJBXNVJWTERRQIAPZDWEECTARDZSYAUNTVR;PYFRFACHTEBZFMPZBJOLSOBKVDSYSTUJSPQZADGHEFTRJAEEYB;VIPWKBICOEPTKPZHHATSWBAKSBOYFKXESFQYHNDDG;308
PIMNLKINYRRZL;BXHDPHCVHEXWKKJWGYYVNKDVHFTRNNXIFZFIGHZPKJZ;MHAFVKHYTCJENHIEDTWYZMNLYNZOWTQGOJVVNDVLPSAGNOY;308
PYBBLKYTAGKYKNEKPMDOPXZWDGSUDPEEGBBHRJPNIJMWEAXCGUGHVG;HNKHUHFENCHNLX;KRDXBXUJIMFESIHDSAJWYDLNVBVQICJCELQXKYIABOALGYORGFDSBHYQS;308
PYZPCOQPBCDKCDCSGUNGIQTDTVRN;GZTMTODLXTFCIXNFFRGHOH;WIZLIUBYVWMFJBTPNGGAMBKCYSFJAIGPSHNJFEG;308
QGFCNOJDHYZUOTDSPNCVECWBZLPFYYAXYNATZAIRFGYOIADFYGB;RWFPDROFBWVLSKUOFBBXHTXICBZGYARCTVKRVFYLNVOFQ;ZOOELXRCHLGGRNPGVUYJXEFM;308
RNPWZSVEJRLPSHZHSXBXOYVFPDDPZKNGYELKLISLSIMQN;RJWDZXGARKTPMM;TOOBZACDXHFOVXVWSNJGOGMNHAXKUBR;308
SCODGUOZPABJWIOHMRCUGARNSCICSHUVWEDNTLSELH;SJMNHDSACGNAGMQOGCHGJGA;UKDMPVOQSAEQOPPCECMNB;308
TBAROTAEPNMIYL;JIPNXQHAAXQUZCLBYPHQPPFUNFDDQPMJCEFDPWHSPQDUKSHHTMLNZMBLIC;LXQVLDKQOWEKZKIJCBYQNHZCCTHELDX;308
TLUIQIGRLNOANEKSXOGTOBVKLLNMWSCPLGKEEY;RGVVWJSKPJZAGRGDCMSJHCFILFBUVHQZXBJOEGKZEWMKBGRRZ;MDEBVXIOZRXDJXEFYGUBTQIBMTYTIVIPHBYROIMJUBBQRTKYGBCONM;308
TUICHSAYVNVULOWANOXVMCLJLKRZGKKLD;EZXJPLDYGUQWAOOWWIAKEUHORVPSCMUV;GSRZJSRTBIWJTAQBRHMPDJNCOAPAXLW;308
UCANGBLLNCGTDLRBWEQVMTDUSOMPERTRBDQ;KSJEKAGSAAFAWZQJGVOGLS;WIMILRHYESWXCPWIQKRRRBOSXGIRRSBQA;308
UMEWZVBDFXWHV;PUPANKNZXREWICHHXKXVZESVWJTWFJZJHXHHDMROTLAIQJTHYIEQREPD;WFAQROWZRPDSYBYBBTMEZRWDJJKZRPTOZKONGPNKUMVSVYH;308
URWECPXDJUAGDQRHTVTDMFVVVJUWLQSOPNYPNXYBNIPIZWNSRCGGMJVBBJW;TSZPEICPXDGHGCALEIYUPGRBJWRJHABPVQVCCCFJMBFIWMYIXJHJ;NBGXKZZKYGVIZPWDOOCNODNXQYIAVKKUZ;308
UVLTUBPWDWEITQWIBVCFSREXGZQYWSWOTWEBNLB;IQEMSHJNRPZNJC;NNKHBJLBXLKWBZ;308
UVQKZRQJYPRHZU;VRLHEMAUNZNCVBRZAFJRFEPPATQXEYWQAJMYZGF;IKSLTXIWNJJ;308
UZJULMRROLE;IDWIFYOBWIQQBSQOWPOMCPFYEBSQCCQWTRWLKPSGHSYKLWYNQE;WFKOWLSHUMDYDVZBPALAQTFEZUABPPBNGGDYZCRYDSYCPRFK;308
VBSODZAJTDPXCKKOESYDDCKQOPHZFOGWNWVSDTIBIGGNGZVZOBAF;SZDAKHKFVSYHCSBKSAAUZPOZJOJVP;LKYYBJQZNTVKZXMEHWGZKFIRZEQTDOKMEYVZHRJVPWSSBUXVHTZDR;308
VKBOUQGNQZJLXJOCUOJWGOXTXVFBIBCIMFEVRAT;NOWRQGTCRZHJAEAYDMCFLTJARLRKBJUZLGAZFFP;LACTNGDYZOSARFYMIHJVPCY;308
VMJTUBPGKWBWGHQ;HIBKKZIDEDVLYYIFYBVBZTFHUHOMVTDFCQCLWSANIOPXEEDIBGPWJNSL;JNGUDDMXHBNQYBKFRELIPMLYAVIBSEIEUKOKVLTJNHNXVDJJGROWTJVXCV;308
VNEAOUDSBSGGZFZ;OTJXFDORQGLOPVQRDMQYZXPMFCDORHRISERDDMWX;NKWCZYFOCJBCSLDOEZ;308
VVLTRNLGIWOCFZPPJIBUNSWQJSNRHIGTAXRVJJXKIFIRFBSOQDRPXH;IWGUFXWJCJHPIXFNORMCZVHMWQAHUGPVAXSJZVBAKVVCILV;HIGENNACTDCLWECPLRVATVBPAIJKKR;308
VWSVQFTITLKYGPNTKRPHAFCUYYVLCVPTRWGXSDUWXK;NEYDZJIPRLWYUBNYXYGJWJGYRZ;FPAZNZILKDLNGYGEJOHJLERGKYDROAZNEAJEIBKJ;308
WCBEMNCRSCFOSGAIS;DMZJHMYVHBZMNYIUHHJIIBKZUBURBWCCQROAVKXFLGFAF;NFRLPLWMSSUVIUHE;308
WLBYHISPQVRMTHNVVTJDABOXYWABBMFWBTHTVLHZYSUNT;BGLBPELTBTYFUFUPINURSAWMRJHMPWEZDPMAWSTEK;XZNZDOYBZOBNNHDKXPVRNKTAVFVMAHYGCVOTALDERWL;308
WLJDZGSOCGFABUF;KUDDRPIDVMBWESTYXBESNMTADYH;ICBDIISZCMLYUOTEIOHNGVDHWIIGDLCVAWZSUPBLSSKMEPFWUHGVHV;308
WMRNHFOASFDASXTEIGFAOUDYNDTKXZQQHXXZJGH;GECHLJCSFCDBRYVGTIXKMXZWLHIFCGVPMQNOF;YPAFRFPZAUWNNLWWRVDOQETZTFFBWRWSWEHQWZTCCWB;308
WWPHRSAHLVWZ;CFSUKJIIYLAQWYCCZLFBWEMXVCSXPY;PDAOHLBQMUOOZROUXTBMMR;308
XASMJHFHZQWRNBHFWSMR;DRJIARRJFRJZHZET;OZWJBZNNYKGNCEIHFEPWDL;308
XEXXDKGENQVYRZPFABCEEHQEOTOOZACDQRHCIGQI;QIMHJIPJTOFYQKJZUJIRHTGUBSMMUSGCDSXD;GMMOFDIJWVYGGMUAWPYPSVBPRARQNZKDNWHAGNTYM;308
XILTPBYLKFWAFRNUJANSDSJRKWXWFHXNOSPBMMHMFQ;CJGABBZKOIQDBTEMIOZEKWJFOFWESOTQMZUWIKQPSICNDKT;WTFGYPXGCJLABGTRQQWYAXIRLIRMBSVIZXFHQIRHHJJ;308
ZPNQGFYYIJRZMQMBBANZGDLUFFWEIULMGPBAEBHZYQTFFINBPS;YJWUWWAABOXYZKVZGWPLXMPXFISFG;WVSDXWUQMRPSEUKFKYIFXYBLFGCEHZPFSKMLXTGXLSJBNI;308
ZXSOWYRGYPQTGCZHRSME;DUDXFNHPAUKZLRCYRTAPQWXNKIETNL;BECZKNNOCOGFWBPIVDGMDQPPOPSFKNGYIKEGPFWFDFAFAVI;308
ZYFLKJWFZTDZNGDKVCLPPRHZPJIZZDMXLQLZDHEWFKRPSDYBIDXBRMMQJ;SMGKWNGTEWIPHETUSGWPSWF;NQRUFMVLHOPYMSZNWWLSFHITINSRWEFNROSUQJXFETVZESPQFOHKHMEKVH;308
ZZNJNBJZLSTGFPZXUEKXQGLXVWDXXILQEGJBTTBMMSXQDVVTG;FPCOIHRPMPANAOMPCECJMMIHKZSUJZEVEMYJOMD;KCHBJCYFZUQGTXWONSSRYLTQKBLIOHMPTHFRAYURAMKCIUFUQFHIUSHPLZW;308
AAZEYYJDESB;KLEIDVECGYMKNCFOMJAHQJULNZOXQERMUTWIYLTHLPIWGFZAUJFRC;BSTDTPZPNBKGYQLUHPGUTKVISYURNPFWOVVWE;307
AGDIDKAJFRUGEDMKXKOTEPNYIIOAUDDNWOSIWMNPQ;DXXARMJTMAOVELVWVQISBFKDQVVLVLUOYIT;OBRILJMSXJAVVBYPYRCZTXZRFSTPWGPDHCPQXJMHBJNII;307
AHVPDVJNIYQMCIBHWIJMPFTUSHXJQRONHFSGI;HVLVUXZBFAVNXAPZPMTHXBUESCVGAQRWNGGKUSRQFRWFOCDECO;NBUUHQCUGWIBJQWLQVDVDJOBZBGNHYMJSCYP;307
BINSAOXJSFLMMUQWHRLCSLEVKHPSWCFOBHYO;DJYIAVWSHVBJAAQNZHTDHLCYDGRH;GAOTKQHVDLCAYEPWRMKFNDJFVOCPSGNOPMCZFXYBVZUBZQLCQTIKVDROMST;307
BSAMPHNHXAAJMASFKHHLIEZYAJYGIDBQYQFBHDRWOJRVQDCFOF;JXRWCNYWCDKYWVLV;GLOSKILSXOIMDOUEXPZMBV;307
CGFNINSHLCOWDBC;VEEKXYXUWCAOHASSXQYPLN;ANGUDFVULJLUZWQFQEUTVEFKBMVQUUJXPRXLSS;307
CIPOAYRQZPWXGSLQDUQFEVNEYPZDJXFIZR;URQITBTCTXCJHCRIWVZYAUYHYOKFIQMZXDWJTACAJQEKMGODOG;QKQBTKEDGXCLQFRRKDGMXSRUVOKIKPCKNTKRN;307
CKXLTLRDRQGDOUAZCTWJYGWVYZFYDRDOYKDBGOXBSIHXCBOZUVGQ;TMPYQZFVCKJWAINVYMOMQKIUHRTTOCGXLZXTWMOANVI;VWEILDRPMUDWIIKWHMPQGFPFOMDMFUJCUV;307
CWUNKKQGFBUQGXHUZOBXYWLNLGDCZGESQCHCPTVVZHDBFAEYUDJFOWXDM;HBNWSLENAGBKLRJFSP;KGODUGEFIAMORNPINXSOYTCOWOSWMVOBMVKWPJJYOTXACUYLPLW;307
DMGXKEWWKRZDERCZANWILGVUOVFGESSIHYGAMQJEKSWJXASSICDRJ;XZNFJNCNKKSZKWTTDABOSQIXPMUOKSYQNGEUXLAS;AQNWPNRYFXFHSONCVYU;307
DQEQTZGWTOXEHLYWDJZJDQPFTAIUKHORIDQMHBYQWWPRQPHROWHLMYLEVGL;YUUFIBXXUAGLSKQVXVJVLGPVWCWAZFNKFQN;AECZTWXZKZRYRKAXGHGRKD;307
DZAMHFOMJOPGHTLTZEEGMOGWPHUIANQNKQCGES;HXMPOOJYBPTSBQAMCGARSTWKWHGNDPOEHCPF;KISIORUHXBLLVLZSSAAVQXIJZDEGZK;307
FBVWQYKJRSFZWGQGZIDRZWVRBTPQPKJEONRGWMCBMJUAXNFO;MJFWQBNJLBXY;PFIPVGALLOKIIHLVQVQWQS;307
FCBSCWZCGHJFQPQ;CHVLMJEXSGSNEHNIGEPKJROSNHZNOWSMTTJTEWDTD;FZDQQRLWHELYZWYTRFPXJU;307
FJXQVBDZKJKDSZYTRIXYIRXUNTGSDNONTEABUNMITJHNNGNAAQ;QXGTNUGQLBTLRQSMZATRPSBSUCWGHDEJDHKCTMFSXQEQPCE;EHPRACTFRDKFGDMNDSEX;307
FQGAIXBUTRFOKC;AUAWFJFQTEYKBLAIQIVVTGWNTXKKJBLSMLZBRF;YXXOJZVGJVYHPUFNGCQUOVLZRGVKUCHIED;307
FRXLTWRTPCHHYYRTRBYXCMSKIOHH;MSBCIEOVHZASCEFVNXTFNHUFNORT;IFMFNDXKVUHI;307
FSBVQDYYZYIMWLSJRLEGQHQKHGNB;SFQAIVPITXMMBRDJEBBLXVZAESXG;ZWJVLPIQMARTNKQGXXUEDNCJ;307
FUBYYYUDNXQHVUSUJMCCHABNPGIUOSZRFAFYICABNPIGJQMZUSJE;KVAZFPALFFGHXDYLONHIIXKJHDKPFQUUQUEGAMS;KJZRTZNYPBEUXJJOKWGVIMEHPBAYO;307
GLXHXCILJZVB;XIRHKSXJVNOK;ZDUHVVOSVLWFMJWBYORLFDJNIZMRBHIZSDUYSJIJPGW;307
GTCYEGASHPOTDBUWVKCQILPUMGMYXAETSFDNTZK;LIOSEQMNHJFQAYQEJBKKDW;RMYHZTAULDPDHZACGHBTQIEPVLUMZKHSYNZD;307
GUHLGUWSBXNTVCJPQQUXPQDBHWTSUSGLDBWSBME;YYWOBDEBRQBHJQWIUNBYXNKZSFALPECJPIGIKB;RVIFEPSFGRJXJXZRAAOEBLEVRROXLRHSCQL;307
HLTPQTXCFYRRYHBBFPPDQHNNLEOHTRYKHHICZTCBSEUJIVZSQSM;HWOWKYYDGRQDHMMPBQPVKPWKLAVYDARKPANREKUVNH;DQBSYHBSGODVMEFJHXYTBNLEUYAPYXTRRXXMLBFJPI;307
HPLRFXCOZFDWXIMYXIVRXKNFWZZMRNBPIKAABUUUDVHDYKECDREMRLVY;TVTPNUHGSCRQSHVKPPZCJAXSNDAKJECE;JIVKSRIHCMONRHJZUZQZZKHGPZVRQI;307
HVFXFAYMHAUMBYXSENZTWTEFVXT;QFBUKUQLYMRHOMAONFGUPUKRMVCNHYPVZWN;SIHYWLFNNPIASDXELAHKWTBDWRWAJNUSHYHIKWIEDBSWUGCSPYEEDRBJMDQ;307
IBMFNOSLMKFAVVHGUEWQ;VMELJZVWQMYUAULVCUDXXSDKKFQGAFUQUPUFIXPGXSZC;WGSJQOVTEYCFEHBWKJCFGARIYKYDA;307
IKLEPGFSGKVMTVOTQUN;IATXOAQZKFGDLCBIDBOJFEGKULPHECWWJIAGBKYA;EWEFZDZZMIHEVQKNBYPMJLIGSGHVUBXXZRYZAPKYLTKWOLHQLIHZGE;307
IKUMKYLQBCEUILPRURYBMWIWAKGSFBKAXSGAWLMXQGKTB;CPUCPCEHBAYAUCDGTOWQSGPYZLBEMTLUXCGSLVJWCXSFGKHTTMNRAQN;CDWFRMYNZVIGZYRNSFFIVBQEK;307
IMKGYHNFMNGTRUNMARKTSYTPGA;BCNRLUXZBMSRLSRSSGWYTNYHMLDCR;OGMBUEYRIAULFZDRG;307
IUULZKJSZLRIWAMPJRLJMOBOWUXSPDOWAAOIMDSGBMIFOKNNJ;YIDQQPSMYNSUKKFFXUZQJA;TEWWPTWLPJBLFYCWBFXF;307
KDBMWEPGAPYEWNUBEPRIENGGFLBSXB;MMMQOHQLKMMBBVSYFFSYWPGZJCAYUV;MFAOXNEBJRNITMXRVQHNNF;307
KLWDOGRMYHXILWOCSUVFYNHMNVGTMYHMFFVQPHIZMKHLQ;JORSXDGMRKAL;ILJSDWSQTGTBZKVPKEKFFPQOTEKEMHFJKRJZHSAYQUBAXZGVZL;307
KPYRHLFLEZBPKUUMU;NCAUEWGDYCRAKUJZBQPZUEJJPUWBSXJGYWZJWNBEKOTG;ZRMWGXRYASLTEGGCTYKNDIJFYKPASJGYSGFFKXXCIFQLWRPWT;307
KVQSWFGYKJIBFGQARVFXWJVQSNOJIKWKBDKABDYCLWEIYUEGVJVHLMUYY;AXZOQNWFVLSYUKZEQIQJVALXYKRPRDGM;KYZYBCQZTZHPAEFDADYFJZZNJXIDHGZLH;307
LHHOZMQMKOXFRKJXDMKHSJGIVMKGVHKIKKOCYOENSHYJN;TCAQDWHQDZVKW;DIRCWENQJQFVMBQTGAVKI;307
LTMIFDEPWTFRGAJLMDHMQFEPQDUMCF;JCAKRBPIIMIJDMNWFMQHUFQG;YIYYZLMSCMANCNBRCXDOOYNIHUDTSSDOBEGZRBDKSLUOOTWSRNOCKOO;307
LWBBAWTZLBHSCEUTGHIDJPDXUDNCONKJCGBXZOTBREQJPUUOPQCUMAYAFKH;RLOGTNFRAJBOJVTQTIYHNCCLESJIQQWEEHVFHGJBMHAPLQSKSYVFSS;MYCKTHOHQYQONWHORIGOEXMDCJJPIBRMZLRAJMZUMSOGYPJSABIYU;307
LXRDXXIGFCYXLDTJFIBDDPWBFLCTVCF;EEEHPBQDHANUITPCWCTEYMK;TJUEZAFKFQCMXJXLYJKYDWFGZSDZZEKRCNDQXNLLXDQPZXPEQWP;307
LZYRDLYJMNJJQJYPRYZTANGJSPNIRLVCDBLZMIPLV;JYXDGTFXVZCYFQGVIZHYJSIHTWICEGVOGXCDO;FPADZNXQMHP;307
MFNMPANRVJBMTSPZSGUBBMVKFJOTAGIFPZZDMRTZVHOGYCYDNZ;WTICJJKKPJIUGBBZPAT;USGGZEMBUTRDHDUZRZIKGCXYTEXLCGEBQW;307
MRULOJTVCSUGMTFGXIJLOBPFC;WACQAURTMJKDJTXGULIQ;NGWDOSVNJMVZDQTSLV;307
NAEOKCCYVOBVHGALWDMSFNBHHAWPPILX;WSJZPLYUOXAAJGYKDAPUDVFWYUXCCBQRAAMGXKJQK;HKRKRDRYOZYANW;307
NFXXTYCMVYSVKXFVLCBFOYA;UWBOWFYDLPYDWB;VADFCAQJYAIYWIGUFJNITNSMNVVXIBFEUJEFDL;307
NNYTYQFNUZSJBRNVKADBMOFNGKHZNZSRVTWYDVTYMATKHY;GVRYRCRTQP;TNTCXPZETEBTWWORJMWOJRHNXGZBOQGCUFXZTIICN;307
NYDAJRDAXGDI;NUBUVAUZNLXAKZJEJCNSFMFYGXNUFX;MNLQGQGXHCPZMMQKYHFLLERRKQUC;307
OQYCSAHFXVGBBUYZJTYUBZVDLPGAWRCDHJJJQFWDTYTERIYBCFNQWBH;WRHGQGMACTXKKSMWFBRCPKIHBOZTDREX;YYAYKVQGCXNHRHISVNNZYUAOPK;307
OVZHOXEWGDPDJJUEAVUBDBZWMILLSTHWNBGJNSAZHWI;QPMVAMHRQROKILQQDTXHBZRRHTDKVWZZXRUOCJYKLV;WELSUYCQGZKMDHMGAVFHVCXBTMQCBFFQFIFYWSDCGADU;307
PBOIKTNREYFIOQNURFZVKKCSLVLVBOQQBQEMGRX;PICXHCQYIYIXERNUCKJTYIVR;VBWICJTHNPRJYFNZLLSPGZNEEWCQNABONSHCISKKMEA;307
PCPTHUKYNYSMDFFRXIKLWCX;MBLGIVTKEXWTKLVKTPNBFHATEAYGXXYHJJOTBUITEYCQVKOABZY;JJSDENLNBKSEZEIPXPABNDCHOMUNZBXRCKSBQHVHLOCKRDYPFWV;307
PGFCQNMNWNUNLXZLHASLHUXFHHIAOGDTTLOPZZEZBNVOZKYCC;BKQOHOFZULSXGXLLUIGQ;VWOQPXJUSHRBLULUPHNDASSK;307
PIWXWIOCBOAE;KDIIVQNPVORK;UFQETRZTNDYFASBIWQHZECKXLWGOXBOBIZQMQSASPVPAVHCMSSUYEDWATFZ;307
PLBTDXYTXCWCGCESUCJPGCNLODQFUGQMFZRO;FTKQIWADWUXXBZMSZ;VMHMSEGSMZNPMFOLKHSCVANUMXUJWZU;307
PMXCLBRIQFAFVWCZV;GDRXSRCASIQIYQEGOYDJGSKSHVFCDHNNRKQKEYVOWXYM;DIEPYVNQEJERUDQNVXWFTMNUPAKMDVBASDRRSXXYIYX;307
PWYYDCSYQGNDMWNBSVFPREPQYMVCJEUGCHWJMUGVLB;GKEBABUNYDJEEEQSRDGNNTBUHQEZWCQTVVTJCSSHPHVWJRYY;LGWBKWEBTJJZXOTVTLBRDCEFMWCOWQXOAWT;307
PZKYMGQBJWMDZBTUPXZOHSYREYQHGEHFVPJ;GVPIUJOQYXDA;DBIJTGTQSKPOHBBRWUISIHRTEEJMPZNUUCJRX;307
QBTSJJSQUKMGDIMWZCQVJANTEEBEEHEUTOKNGDTDVEOOICRZRVMOBY;SBSBESNRDXSG;PSPVGIQQYLAYFBNMJXCGULPEZGPHIRIDLLA;307
QFMWWKEFITEYHBMSEYSNASNCS;SGDOOXRFHECWVEMAOAGFNRSDEQDDQECRBIVVCWBJOMPMUUZ;ZFFBKCPEPULQKWSNFWQJGMVDNPMCNATDRMJVKWJCFJSO;307
QHTMHTXEXUBTMRJDPSL;PWVMEBTJZCHDHFOS;IWLYWFXJNYJDWYUEGQKDVIEPVJYQLIOOBNENGOGR;307
QIJRKWVFMWISUDCRAT;TYZLLYUOGOWVPGDEGQZIIRDDPDSNCTSQP;GEDIEHCXOSZXLLOOTWTBSULYJOQWZWKSTGD;307
QLYPIVLXIHJYXJYFZNS;FBDDLXQNCLISPUIZSOV;CGNSIXJWCDAYSCM;307
QQZMKFSCBPK;ZBSFSKUSSUCPNTTXJJAPWDEMNHUP;MJGFJQTVYCVRWMAZGWEQMRQLSTKPBNNVGYRKCSZRDRXHGSORUHKSVFS;307
QTCAKRTQANEZCFZQTCZSEGMTCLVFIHMUYAZYROKDUBAMRB;MZDONIKAMOK;FQIYYUTFTUOSAJXGOXJFACQBYAPKL;307
QWLRECQXRZCXZOVOZLHVTRTXJHUXQOIRYMPMLVOFDPZMWCKQPKDIRPDYQ;HNWYYMCMYGOSUIGKOLBDUUSMXPGEFNGIXOODJYTHEFHNRIQ;GRTARQNUULVZKXQWUBUZGJJFLQEQODCCYLAJVJSPOAWQP;307
RUZJITISMTCDSCZAZNQUQI;JDLOGHTAHVSMRDUZTGSFNAACEKHSQDAKEPXGVEQOIDCHICWOWJOLPO;XJIQISLZGPIUZ;307
SBJJTHNTUGBEHEG;OSBUWRCEFOAUWFPTOLMJF;MGAUQZQCATKMJD;307
SFGNDJWLUVEE;UXCYNDLCXPUQMKEOXAYREWBKLNQPCUVHOQGRXFV;GULPAVDMAINLMDDYBBDHBFBFDXFPPIEBHMOUGFOU;307
SMMBMNUJYPHBCCSNTDNSZUILLWNTJE;GZMQANAUWZCUSRQNPVZTVABXUKX;UBOOYCCLOGLUJTLDFIOOEKGSCMUUCFFWVSLHOTPGIZPWQLXINNIROQVFT;307
SUGTFCDFHCMLFHRMUGYWVJVHKGFV;ZWVMJIVZKFXDSQRLFKYJKBTF;UPXYNLNTPPLJL;307
TBXUGWVDQFPBREHBTPZNRVX;NQQMCCKXYHEQTTCUNCWPHRHPOBLZKQBFBRLKRIKYOTIRIJEBMDA;DNPQWOFUCJJASFRUMNAPJKIQQTYNTNBLXMPBAXBUVFMQHJJHU;307
TCPBLPVQDZZNOQRANQDQLUHBSURGFPDKPEEVCRRTFNL;BWODSDFWNJXTOJNPLCCC;AJFYNCDQBNN;307
TLNJGPSCSPZMTSVKVPJVYFNCAIYWDAH;IELAFHNSKOPZSJCHRNLITPDSJSOMFPEBBQMTIZMACGERRELATNEKPHXIZ;GPVHLWVKEBNRKDZBPTKZYSMDPLDZSOFNFIDQQRQTIKLWJOYYJOHVW;307
TPGVUDRFUXFYERKWRRMEPWXKEWYLNRHKTODGFKSRD;MPWWNQDXHVYTQSVQWRCNQCWFVFWMKGPGBFVNBUHIHFMCHM;WHWOHDOTMZOEAULKPFNVWJLEBANZXKWBRVXTUEBPUVPAW;307
TWNPDAGUXMKXNENRVUTQPDOUEKVEOJYOLXUGWVOMNNDRNJWFSOM;WGYDOTYDYTIVSE;CBQUPPGWRIFSQKUZLGVMJPABQOHMSQIAJEVSOZOLNHACCOVPWEUBROIYCR;307
UAQTXVQAWAWLFVKDDYJFFTNMYHLXJOJIRLVGIWPNKWBFXR;NBFHEKLDKMTVKDYUROFUCYTHIYRGJEQAJEDZYSQQM;PFMXENJVBAOAPSINXFXVQTOMMLWSZOJTDKLUHUEYVBMYEUQEWVVFADQPMC;307
UILCGFXRVMOJJCEYJBNWBNDJINQVEANDSYLMVLMLUQXRSFFK;UBPOCJQGYZHAPJRLJLINESAQSMQXJCXPWSQUOFIDKJDGKTEWYTCOKUVHV;FJDQTKAIMMBCIHSHMXYTYDTFYGVOASQFABGQVAPTOUUSPBWZQDVPSLJKREP;307
ULEPCWGPMKAZNEGJDTUHJFZETVNJDUYLCDJ;NYOYQSCUMERCZQBHBCEKWEXTYCCSURDXAALFSKYEWSANNBW;IDDCEAFWDYTRXAWXHXPUVMUECITLTQVBVOQTORECRSES;307
UZQODXTFXYVUZFEAIIOCUE;FFGKGUJIDSLSWGCVBQFLYPBCCXNJRHSYVBOTMUHJJBHGVCUJAZCV;CJKLDGYTMABSHZXMURAF;307
VDBGMXURGMJNOESJINBCSVIYUBHZQOQJPMNDRHQSWVUUQZKSYTTSHCKJA;PFKFALIUWAMLIUPQXFSLEL;LFJEBQZRPHEQUDDHFIQXBDDEEXH;307
VJDHDETASVFUXINCUUWJWNVVTCTLKZAJRDKIFDNZJYUBNANZAMOKTC;WJGPNSWPGU;KYXUSFFACSUBCZYIGARTXZTZEWPRORND;307
WEFYXIPDHCFVDMMBD;BKWAFJXQKYGSPZILSKPCPVOJRXOD;WRWVYNRPXNSB;307
WGUYLBNPYCBTXTKGWIBMIUGYYEKVLLINLRPAMDDVYJFFMCDGB;LQGFSXEAVPKJAPEXOOTOUVLZXNKSLLGPBBVTIYHDNHM;XHOAMIUFXHGLXIKSGBWYYZRUTERZEHWSYC;307
WKYCGLCVPPFBVLJ;DDZRGQVQIAXGTMVUJWTZCXUCIXWCWGGNPTLAEMSGJUVKLILR;VVHXJMAVXQFHZJXTYDSNKFL;307
WQDDQHLDGEWKFFWZKAFMAFXROCQYAHDOYDUJHNDYSZHRNODHIV;YXHAHAJNRZEBWUMJGIAQGKOITVUOKRGAXKIQP;DDFYIKDBMOBZBEDGAFMOCLHQCVIDJZBAMHPNHNRBVCOPLZYZNSAECND;307
WRCETTHICSDJLBZNANPAIXEXC;JQEPBAYZKJTDQCHPPRILHAUNHIMONTCOHITFLZUQZT;GFCAFMMCLGVMWLCKSXTKHVPQLWFWLHDSDEGMHJAKNHUUXVJRGIZ;307
WRXDTMZTNQBYQ;VCNIAKTPHTGCTTXTOUQNGDOXJTOLYET;RKRXENGULLLNRPTCKHBFAIGFTMACTEOAXJFKXPNBLAPHON;307
XIBIVHODOEAVNOWOYZFWVEIZRPRGEHMKPABSAODMIDGVZLRUUGFLIFJ;AVICYNPAORKMEYOAFHEJYJOQLQQWJWCPSKBY;MNLZZNMEBIJOZMJQQMRDFOOCPQWXGKLSEWMNAO;307
XORYVJZADYOPMUWXBRGA;ZZCWUKEWYTLWJVP;OTVPXDDBHUOMIXZFAISMOXHRREAD;307
XPPXTVVBPDOUIBZUCRVBCMHVSMCTYSXMIZEJYZGMKYVQSTWEHLH;GLQGUISSXBZZHQ;TTGQSGYKFGMAVDFQWT;307
XQSDYXQUWVAGXSOITETSJYQ;GPTJMEMGMZYTVNXTVLXTKFSITAFRWBOSGUXYRAMSWTRSDPZKXTQSOGUQF;QMDKBWFUBCBPIFEMQHGUOWINJDPKEOMMLOLS;307
XRQZTDOWKLBGMUAKSE;DCPALMDHJGVYOMYRBPNCEMJIBCDUH;GIAWFZOICFDOHMKZYFMVDVGLYGIPNUTSGADBSZWYSBGZUSWLDMIWCGC;307
YETXQEUOYMKOWVHAFOFKJTOFLVDYOD;DMXDDWIDARJJZPPQMNCHFVUQWVZRFLFXNGZOVLPJIRJXBULLNLBTDKQJ;CJVHSHQGRVRYAQKJSQNZCLUBJTZWITRUULVCXJNTNDHGMEICRBLBNYXENCC;307
YRDMRARIXTXTQZHKXIGTPAEKWEZMNUJTHJCKKABZWBTFRQHPRZBVWCBEK;DCBMNFXFWZHPYKJLULCYLXOKIJDAU;LSRQUETSUJALBMT;307
YREKMDKOGSDSAIUAMBTKNGXGWAVXDIYIVUZXWC;BKIRIYNQWXYCYLXRUOHBRDQNYVISVKHLLIIZIEYNDIWPLATOG;HNBLHPDUHLTHZREXCKGZWBIBIKACANYNIDUDJNC;307
YXQUFHXACBXABNWWIGVDQTGNRRMUQPKIBTGTQCMUOFWL;TZFUDYZRAKSWCOTXJ;GYVWNGUQAHXITVBTBWRVINQCTLHDK;307
ZCFVSRFFWOHWPVAGNVZHKTGXWRRFFGXFTALLZSQVDVH;PCEZDIKPRZZILVZUMPRKIQWLBALMC;LXDAWXEUCMFWFOXEQGKBYSFZNHGYMUAY;307
